video_id,video_path,signs_detected,signwriting,translation,full_text,duration,fps,time_total_ms,time_pose_extraction_ms,time_segmentation_ms,time_transcription_ms,time_translation_ms,status,error
5F8L1mWySQY-00:11:06.259-00:11:07.320,/work3/s235253/openaslcropped/5F8L1mWySQY-00:11:06.259-00:11:07.320.mp4,0,,,,1.28,25.0,1718.16,1696.88,6.59,0.0,0.0,success,
BLVDbsj7Xo4-00:07:59.144-00:08:06.151,/work3/s235253/openaslcropped/BLVDbsj7Xo4-00:07:59.144-00:08:06.151.mp4,0,,,,6.72,25.0,8372.26,8287.33,14.6,0.0,0.0,success,
g_Gny24zEVw-00:02:27.599-00:02:30.240,/work3/s235253/openaslcropped/g_Gny24zEVw-00:02:27.599-00:02:30.240.mp4,10,M500x500S30007482x483S10004514x482S20600521x490|M500x500S2ff00482x483S20600514x474S10a20514x474|M500x500S2ff00482x483S1ed10514x474S1ed10474x474S22a00514x474S22a10474x474|M500x500S2ff00482x483S1ed10521x474S1ed18457x474S26600521x474S26610474x474|M500x500S2ff00482x483S26b00525x557S26b10526x526|M500x500S30000482x482S1dc30482x482S20500482x477S22a04512x489|M500x500S30007482x482S30007482x482S20600521x474|M500x500S2ff00482x483S1ed10520x474S1ed10520x474S26600520x474S20500520x474|M500x500S30007482x483S20500486x474S20500474x472S28807514x486S2883f474x486|M500x500S2ff00482x483S1ed3e504x474S1ed36475x474S22a04505x512,slothful|E0itrea|moon|lobster|artificial|victory|mental|Moon|invent|Switzerland,slothful E0itrea moon lobster artificial victory mental Moon invent Switzerland,3.2,25.0,5568.27,4124.86,9.16,1258.38,139.78,success,
63hltb-VK6Y-00:06:26.452-00:06:37.396,/work3/s235253/openaslcropped/63hltb-VK6Y-00:06:26.452-00:06:37.396.mp4,1,M500x500S36d00479x467S36d00479x536S15d31516x467S20600489x467,companion,companion,10.52,25.0,14039.4,13032.45,18.93,859.34,14.08,success,
8Pgz-GaUC6M-00:17:31.133-00:17:32.675,/work3/s235253/openaslcropped/8Pgz-GaUC6M-00:17:31.133-00:17:32.675.mp4,4,M500x500S33100482x483S16d30520x489S20500520x489|M500x500S15030507x473S15030480x473S2b704510x497|M500x500S30000482x483S30004482x483S20600520x473|M500x500S30000482x483S20600514x489S20600489x474,Bolivian|yellow|easy|Paraguayan,Bolivian yellow easy Paraguayan,1.48,25.0,2819.17,1905.62,8.96,822.7,60.33,success,
j2iRHiIYtTg-00:09:16.389-00:09:21.126,/work3/s235253/openaslcropped/j2iRHiIYtTg-00:09:16.389-00:09:21.126.mp4,8,M500x500S15030507x478S15030507x478S20600466x507|M500x500S36d00479x480S15d31517x480S15d39473x478|M500x500S30000482x483S30004482x483S20600520x473|M500x500S30000482x483S30004482x483S20500507x472S20500495x472S26504520x497S26514463x489|M500x500S36d00479x480S15d04510x497S20600467x484|M500x500S30000482x483S30004482x483S20600520x489|M500x500S36d00479x480S15d31510x497S20600463x489|M500x500S30007482x483S15d31511x489S20600467x489,want|welfare|easy|Parents|abdomen|easy|Friend|comprehend,want welfare easy Parents abdomen easy Friend comprehend,5.68,25.0,8058.58,6761.41,12.9,1129.23,97.15,success,
AcOCIO6Yvho-00:04:39.362-00:05:00.048,/work3/s235253/openaslcropped/AcOCIO6Yvho-00:04:39.362-00:05:00.048.mp4,0,,,,19.84,25.0,26436.76,26186.08,39.38,0.0,0.0,success,
dffsnvj482I-00:01:18.319-00:01:31.620,/work3/s235253/openaslcropped/dffsnvj482I-00:01:18.319-00:01:31.620.mp4,0,,,,15.96,25.0,21530.68,21329.87,30.91,0.0,0.0,success,
FbZrrTY0h2k-00:02:25.840-00:02:31.240,/work3/s235253/openaslcropped/FbZrrTY0h2k-00:02:25.840-00:02:31.240.mp4,5,M500x500S36d00479x473S37605479x474S20332473x469S20500482x477p474S20500p482S20332473x505|M500x500S36d00479x474S20332474x497S20600467x484|M500x500S36d00479x473S37605479x473S37605473x474S20320473x489S20500473x489S20500473x489|M500x500S36d00479x473S37605479x473S37605482x488S20335482x477S20331518x505|M500x500S36d00479x468S37605479x471S37605482x482S26605473x503S20331488x522,fundamental|numbers|love|muscle|shovel,fundamental numbers love muscle shovel,6.48,25.0,10329.0,8779.44,16.72,1372.21,86.93,success,
BVrZ2mPsdS0-00:13:10.750-00:13:23.625,/work3/s235253/openaslcropped/BVrZ2mPsdS0-00:13:10.750-00:13:23.625.mp4,0,,,,12.36,25.0,15922.78,15768.06,21.55,0.0,0.0,success,
C-lM9br1t-c-00:11:19.139-00:11:32.419,/work3/s235253/openaslcropped/C-lM9br1t-c-00:11:19.139-00:11:32.419.mp4,11,M500x500S30000482x483S1dc00497x473S20600489x512|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500511x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500511x489|M500x500S36d00479x480S20332473x503S20332473x503S20500473x489S20500473x489|M500x500S20330482x477S20330476x482S37803504x488S3780b448x490|M500x500S15030507x478S15038473x482S27100536x507S27114438x507|M500x500S15d30489x466S15d38480x466S20600503x489|M500x500S36a00482x477S18000512x512S18000503x512S27104528x526|M500x500S36d00479x467S15d31511x480S15d39463x478S22a04510x503S22a04510x503S22a04510x503|M500x500S36d00479x473S37601478x474S20332473x478S20332511x478S20500473x489|M500x500S33b00482x482S27110457x524S27100507x507,lesbian|2nd|2nd|Spanish|elbowslice|gossip|learn|(seeActs28:5)|right-shouldered|Squeeze|interviewer,lesbian 2nd 2nd Spanish elbowslice gossip learn (seeActs28:5) right-shouldered Squeeze interviewer,15.96,25.0,20897.89,19113.48,26.19,1431.17,173.95,success,
cfrSyaoWMl0-00:09:08.000-00:09:21.320,/work3/s235253/openaslcropped/cfrSyaoWMl0-00:09:08.000-00:09:21.320.mp4,0,,,,16.0,25.0,19902.03,19716.23,26.03,0.0,0.0,success,
fQLaFTniURg-00:00:24.460-00:00:26.160,/work3/s235253/openaslcropped/fQLaFTniURg-00:00:24.460-00:00:26.160.mp4,1,M500x500S30007482x482S1dc01510x478S20600466x503,simple,simple,2.04,25.0,3338.59,2470.6,7.12,822.96,13.01,success,
yYYYXAAbH7A-00:03:30.376-00:03:33.086,/work3/s235253/openaslcropped/yYYYXAAbH7A-00:03:30.376-00:03:33.086.mp4,5,M500x500S30000482x483S30004482x483S20500520x474S20500482x473S26504526x490|M500x500S30000482x483S30004482x483S20600520x473|M500x500S36d00479x467S36d00479x529S20332473x529S15032512x457S20600463x489|M500x500S30000482x483S30004482x483S20600520x474|M500x500S36d00479x480S20332473x503S20500480x511S22a04511x504,Paraguayan|easy|Argentina|easy|Backpack,Paraguayan easy Argentina easy Backpack,2.6,25.0,4370.71,3216.0,7.93,1051.52,65.44,success,
FqVslwH0lNU-00:04:52.319-00:05:07.420,/work3/s235253/openaslcropped/FqVslwH0lNU-00:04:52.319-00:05:07.420.mp4,0,,,,18.16,25.0,22666.62,22449.0,29.23,0.0,0.0,success,
FmuUP-ysNRY-00:00:01.024-00:00:03.871,/work3/s235253/openaslcropped/FmuUP-ysNRY-00:00:01.024-00:00:03.871.mp4,0,,,,3.44,25.0,4269.43,4222.55,9.45,0.0,0.0,success,
8kr8G6TzCbM-00:03:13.794-00:03:22.769,/work3/s235253/openaslcropped/8kr8G6TzCbM-00:03:13.794-00:03:22.769.mp4,3,M500x500S36d00479x473S37609477x473S37607519x473S37607519x473S26607519x473S26617473x473|M500x500S36d00479x480S15d31517x480S15d31517x478|M500x500S36d00479x480S15d31517x480S15d39473x478,quick|you|welfare,quick you welfare,10.8,25.0,14478.44,13283.88,18.78,1022.15,44.83,success,
yH_kzYMc0dE-00:07:23.779-00:07:24.759,/work3/s235253/openaslcropped/yH_kzYMc0dE-00:07:23.779-00:07:24.759.mp4,1,M500x500S30000482x483S30004482x483S20600520x473,easy,easy,1.2,25.0,2415.38,1501.26,5.95,879.04,13.05,success,
5dVs413UwiQ-00:12:00.970-00:12:08.184,/work3/s235253/openaslcropped/5dVs413UwiQ-00:12:00.970-00:12:08.184.mp4,0,,,,6.92,25.0,8651.19,8565.79,14.18,0.0,0.0,success,
Exjh4uwEBhM-00:06:02.875-00:06:08.160,/work3/s235253/openaslcropped/Exjh4uwEBhM-00:06:02.875-00:06:08.160.mp4,7,M500x500S30000482x483S30004482x483S20600519x489|M500x500S30000482x483S20600514x474S20600514x474|M500x500S30000482x483S20600489x470|M500x500S30007482x482S1dc01510x497S20500509x474S22a07482x482|M500x500S30000482x483S30004482x483S20600519x489|M500x500S36d00479x474S15d31518x473S20600489x473|M500x500S30000482x483S30004482x483S20600514x474,easy|Paraguayan|pat0ol|thought|easy|Friend|easy,easy Paraguayan pat0ol thought easy Friend easy,6.36,25.0,9201.36,7969.89,12.97,1067.74,85.38,success,
FND2JfzngVY-00:07:34.279-00:07:50.600,/work3/s235253/openaslcropped/FND2JfzngVY-00:07:34.279-00:07:50.600.mp4,0,,,,19.6,25.0,24221.1,23980.88,32.82,0.0,0.0,success,
yYYYXAAbH7A-00:04:18.548-00:04:21.134,/work3/s235253/openaslcropped/yYYYXAAbH7A-00:04:18.548-00:04:21.134.mp4,3,M500x500S30000482x483S30004482x483S20600520x473|M500x500S30004482x483S20332489x512S20600467x512|M500x500S30000482x482S1dc00497x472S20600489x519,easy|grandfather|lesbian,easy grandfather lesbian,2.52,25.0,4043.8,3078.54,7.65,889.62,38.32,success,
0av-wKimT9Q-00:00:35.020-00:00:35.564,/work3/s235253/openaslcropped/0av-wKimT9Q-00:00:35.020-00:00:35.564.mp4,0,,,,0.68,25.0,834.2,814.28,5.13,0.0,0.0,success,
zj71SOX9oCo-00:10:14.166-00:10:17.416,/work3/s235253/openaslcropped/zj71SOX9oCo-00:10:14.166-00:10:17.416.mp4,2,M500x500S36a00482x477S18000512x510S18000512x510S18000512x512|M500x500S36d00479x473S37601478x474S20331489x474S22a07482x504,Feb0uary|slave,Feb0uary slave,3.12,25.0,4798.32,3929.31,8.52,801.27,26.66,success,
CUIp1T0qhWs-00:01:20.914-00:01:37.513,/work3/s235253/openaslcropped/CUIp1T0qhWs-00:01:20.914-00:01:37.513.mp4,1,M500x500S36a00482x477S18000512x512S18000503x512S27104526x526,(seeActs28:5),(seeActs28:5),15.92,25.0,20705.45,19694.26,26.84,798.09,28.57,success,
CjWTln_pa2E-00:05:46.360-00:05:53.660,/work3/s235253/openaslcropped/CjWTln_pa2E-00:05:46.360-00:05:53.660.mp4,1,M500x500S36d00479x480S15d04473x503S15d0c473x503,bag,bag,8.76,25.0,11889.61,10890.8,16.31,874.53,10.91,success,
cfrSyaoWMl0-00:09:41.960-00:09:43.200,/work3/s235253/openaslcropped/cfrSyaoWMl0-00:09:41.960-00:09:43.200.mp4,0,,,,1.52,25.0,1910.65,1887.94,6.18,0.0,0.0,success,
5dVs413UwiQ-00:04:50.038-00:05:11.060,/work3/s235253/openaslcropped/5dVs413UwiQ-00:04:50.038-00:05:11.060.mp4,0,,,,20.2,25.0,25433.89,25200.11,33.05,0.0,0.0,success,
zl5Q-PahKrQ-00:07:24.899-00:07:32.839,/work3/s235253/openaslcropped/zl5Q-PahKrQ-00:07:24.899-00:07:32.839.mp4,0,,,,9.52,25.0,11748.25,11631.4,17.41,0.0,0.0,success,
1t3Hbvflc40-00:06:39.060-00:06:46.759,/work3/s235253/openaslcropped/1t3Hbvflc40-00:06:39.060-00:06:46.759.mp4,5,M500x500S36d00479x473S37605479x473S37605473x474S36d00480x512S20332512x517S20332473x517|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S36d00479x467S36d00479x528S15030510x463S15030510x463S15030510x463S26604510x463|M500x500S36d00479x480S20332473x503S20332473x503S26502473x503,bare|2nd|lord|Deliver|skin,bare 2nd lord Deliver skin,9.24,25.0,12456.59,11264.76,17.24,1007.77,74.35,success,
iFAIfRLaB64-00:02:50.199-00:02:54.719,/work3/s235253/openaslcropped/iFAIfRLaB64-00:02:50.199-00:02:54.719.mp4,2,M500x500S36d00479x473S15d31518x473S20600519x473|M500x500S36a00482x477S18000512x518S20600519x512,Friend|neck,Friend neck,4.36,25.0,6283.31,5393.5,12.01,803.14,29.46,success,
EKX7-U56t84-00:04:15.800-00:04:20.360,/work3/s235253/openaslcropped/EKX7-U56t84-00:04:15.800-00:04:20.360.mp4,0,,,,5.48,25.0,6756.7,6682.01,14.06,0.0,0.0,success,
hDwx7q8PybM-00:00:03.419-00:00:06.006,/work3/s235253/openaslcropped/hDwx7q8PybM-00:00:03.419-00:00:06.006.mp4,1,M500x500S36d00479x480S15d31511x478S15d39473x478S20500509x497,love,love,2.52,25.0,4097.38,3188.09,7.57,861.88,13.25,success,
0QgDWB3M47g-00:09:37.799-00:09:51.559,/work3/s235253/openaslcropped/0QgDWB3M47g-00:09:37.799-00:09:51.559.mp4,5,M500x500S36d00479x467S1dc04467x489S1dc0c519x489S20500519x489S20500473x489|M500x500S36d00479x467S1dc04504x489S1dc0c489x503|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500511x489|M500x500S36d00479x467S1dc04467x489S1dc0c519x489S20500519x489S20500473x489|M500x500S36d00479x467S1dc04504x489S1dc0c489x503,2nd|lord|2nd|2nd|lord,2nd lord 2nd 2nd lord,16.52,25.0,21726.16,20279.22,26.6,1199.03,58.53,success,
BYUE92j4p5U-00:06:13.279-00:06:28.480,/work3/s235253/openaslcropped/BYUE92j4p5U-00:06:13.279-00:06:28.480.mp4,12,M500x500S30000482x483S10004482x483S20600519x473|M500x500S30000482x483S10000488x490S20600467x474|M500x500S30000482x483S1dc01510x478S20600489x512|M500x500S15d30489x466S15d38477x466S20600503x489|M500x500S36a00482x477S18000518x503S20600519x489|M500x500S36d00479x467S15d31511x478S15d39473x478S20500509x473S20500511x473|M500x500S36a00482x477S18000512x518S26600525x489S26600525x489|M500x500S30000482x482S1dc00497x472S20600489x519|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500509x497|M500x500S36d00479x467S1dc04503x489S1dc0c478x489S20500503x489S20500503x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500473x489|M500x500S30000482x483S1dc00497x489S20600467x489,sweet|reason|lesbian|axe|fullofcow|fatigued|Invoice|lesbian|2nd|toilet|2nd|lesbian,sweet reason lesbian axe fullofcow fatigued Invoice lesbian 2nd toilet 2nd lesbian,18.28,25.0,23901.42,22281.36,29.29,1243.53,168.79,success,
0HzztPiFelY-00:14:47.595-00:14:49.263,/work3/s235253/openaslcropped/0HzztPiFelY-00:14:47.595-00:14:49.263.mp4,0,,,,1.6,25.0,1983.87,1954.46,6.82,0.0,0.0,success,
0AQHLPt8NDk-00:02:13.665-00:02:20.806,/work3/s235253/openaslcropped/0AQHLPt8NDk-00:02:13.665-00:02:20.806.mp4,8,M500x500S36d00479x467S36d00479x530S20332519x458S20332519x458S26600545x463S26600545x463|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500473x489|M500x500S36d00479x467S15d31516x467S20600489x467|M500x500S36a00482x477S18000512x518S20600519x518|M500x500S36a00482x477S18000503x512S20600489x512|M500x500S36a00482x477S18000511x512S18000510x512S18000510x512|M500x500S36a00482x477S18000512x518S20600467x518|M500x500S36a00482x477S18000512x518S20600467x518,backpack|2nd|Friend|neck|fullofcovering|Feb0uary|fullofcovering|fullofcovering,backpack 2nd Friend neck fullofcovering Feb0uary fullofcovering fullofcovering,8.6,25.0,13124.89,11394.08,21.81,1439.06,164.28,success,
Fcqg1dByeQY-00:04:21.839-00:04:32.040,/work3/s235253/openaslcropped/Fcqg1dByeQY-00:04:21.839-00:04:32.040.mp4,1,M500x500S36d00479x467S36d00479x530S20332473x467S20600480x512,numbers,numbers,12.24,25.0,17732.53,16467.53,24.86,1085.39,16.94,success,
ildCQTeV-3U-00:10:40.472-00:10:54.278,/work3/s235253/openaslcropped/ildCQTeV-3U-00:10:40.472-00:10:54.278.mp4,0,,,,13.28,25.0,18168.37,17995.28,28.56,0.0,0.0,success,
D9HR4q0vbwE-00:23:36.248-00:23:50.554,/work3/s235253/openaslcropped/D9HR4q0vbwE-00:23:36.248-00:23:50.554.mp4,29,M500x500S30007482x482S1dc01510x475S20500507x472S2c607524x497|M500x500S36d00479x473S37609477x474S20331477x474S26607509x473|M500x500S30000482x483S30004482x483S10000498x513S20500509x474S26600509x474|M500x500S18530489x473S20600489x513|M500x500S33b00482x482S20330520x497S20330520x482S26500544x507|M500x500S36d00479x465S36d00479x530S15d04522x503S26604526x492S26614458x492|M500x500S36d00479x463S1dc04504x508S1dc0c470x507S20500509x518S20500482x477S26504509x463|M500x500S33100482x483S20330520x489S20600520x489|M500x500S30000482x483S20600489x512S10000489x482|M500x500S1ce40494x486S1ce48479x494S20500492x515S22a04494x469|M500x500S30000482x483S30004482x483S20600520x474|M500x500S33100482x483S1dc00520x489S20500520x489|M500x500S36d00479x473S37605473x474S20331512x512S20339473x512|M500x500S33b00482x482S20330519x489S20330519x489S26500544x507|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500S20500p511S20500p511S20500p482S20500482x489|M500x500S36a00482x477S18000511x512S18000510x512S18000510x512|M500x500S33b00482x482S20330489x511S20330510x511S22a00510x526|M500x500S33b00482x482S20330519x526S20330519x526S27100544x519|M500x500S36a00482x477S18000511x512S18000510x512S18030510x526|M500x500S36d00479x467S1dc04510x490S1dc0c478x489S20500511x489S20500477x511S26504510x463|M500x500S20320509x492S20328476x492S27100518x474S27114440x480|M500x500S33b00482x48230482x482p482S20600466x512|M500x500S36d00479x473S37601478x474S20331497x474S26607482x482|M500x500S15d02489x468S15d0a482x467S20500496x467S22a04504x496S22a14483x496|M500x500S36d00479x465S1dc04504x508S1dc0c470x507S20500S20500p509S20500p509S20500p482S20500p477|M500x500S36d00479x473S37605473x474S20331519x473S26507519x473S26511463x473|M500x500S36d00479x473S37601477x474S20331477x474S22a07509x512|M500x500S33b00482x482S1dc30516x505S20500520x505S1dc20514x474|M500x500S36d00479x473S37605473x474S20310519x477S20318465x477S20500520x497S20500473x489,Mexico|slave|order|dine|confidence|longago|shorts|Samuel|slothful|Exactly|easy|Latin|skin|confidence|2nd|Feb0uary|old(female)|interview|Feb0uary|shorts|synagogue|cookie|slave|closethewindow|lord|Scotland|slave|ridicule|love,Mexico slave order dine confidence longago shorts Samuel slothful Exactly easy Latin skin confidence 2nd Feb0uary old(female) interview Feb0uary shorts synagogue cookie slave closethewindow lord Scotland slave ridicule love,13.76,25.0,22382.09,18465.19,27.28,3273.91,495.59,success,
zjhom8jHY3s-00:00:27.739-00:00:29.420,/work3/s235253/openaslcropped/zjhom8jHY3s-00:00:27.739-00:00:29.420.mp4,2,M500x500S33100482x483S14c30489x473S20332489x512S22232489x512|M500x500S30007482x482S1dc01508x504S20500507x472S2c607519x473,howmany|Mexico,howmany Mexico,2.04,25.0,3885.97,2757.71,9.81,1061.42,31.83,success,
3JxIU16AK4E-00:05:12.240-00:05:18.899,/work3/s235253/openaslcropped/3JxIU16AK4E-00:05:12.240-00:05:18.899.mp4,2,M500x500S15030504x480S15030480x480S22a04510x510S22a04510x510|M500x500S15030510x463S15030474x489S26504510x489S26504510x489,wanted|want,wanted want,8.0,25.0,12037.35,10829.21,29.86,1050.92,36.19,success,
BVrZ2mPsdS0-00:11:35.125-00:11:42.375,/work3/s235253/openaslcropped/BVrZ2mPsdS0-00:11:35.125-00:11:42.375.mp4,0,,,,6.96,25.0,9312.21,9223.73,14.68,0.0,0.0,success,
D9HR4q0vbwE-00:21:26.910-00:21:37.253,/work3/s235253/openaslcropped/D9HR4q0vbwE-00:21:26.910-00:21:37.253.mp4,9,M500x500S15030510x463S15030480x463S26604510x489S26614473x489|M500x500S36d00479x473S37601478x474S20331489x474S22a07482x504|M500x500S36d00479x473S37609477x473S20331477x473S26507509x473S26511477x473|M500x500S36d00479x473S37601477x473S37609511x474S36d00479x473S20500532x473S20500473x473S15d30489x463|M500x500S36d00479x473S37601477x474S20331477x474S22a07509x512|M500x500S33b00482x483S20330489x511S20330510x511S22a00509x526|M500x500S36d00479x480S15032473x503S15032473x474S22a04473x503|M500x500S36d00479x473S37601478x474S20331511x477S26507532x509S20500510x474|M500x500S30000482x483S30004482x483S20600520x489,want|slave|D0ug|Spinacec0aft|slave|old(female)|upset|Slap|easy,want slave D0ug Spinacec0aft slave old(female) upset Slap easy,9.92,25.0,14389.96,12870.41,18.95,1278.54,119.44,success,
4zsgy6DmJfA-00:00:53.359-00:01:01.079,/work3/s235253/openaslcropped/4zsgy6DmJfA-00:00:53.359-00:01:01.079.mp4,0,,,,9.28,25.0,11906.38,11778.71,16.96,0.0,0.0,success,
0AQHLPt8NDk-00:02:47.699-00:03:00.346,/work3/s235253/openaslcropped/0AQHLPt8NDk-00:02:47.699-00:03:00.346.mp4,0,,,,15.2,25.0,19111.97,18934.04,25.19,0.0,0.0,success,
zCCUZIqwDJw-00:14:23.196-00:14:24.058,/work3/s235253/openaslcropped/zCCUZIqwDJw-00:14:23.196-00:14:24.058.mp4,1,M500x500S33b00482x483S22214467x511S22214511x512S22214467x512,Damage,Damage,1.04,25.0,2168.03,1341.98,6.99,794.56,13.32,success,
gdVQKVcjBO8-00:00:41.719-00:00:51.200,/work3/s235253/openaslcropped/gdVQKVcjBO8-00:00:41.719-00:00:51.200.mp4,2,M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S36d00479x467S15d31516x467S20600489x467,lord|Friend,lord Friend,11.4,25.0,15219.95,14154.71,20.19,899.06,29.23,success,
1nJ_iACyuR8-00:00:46.000-00:00:53.119,/work3/s235253/openaslcropped/1nJ_iACyuR8-00:00:46.000-00:00:53.119.mp4,0,,,,8.56,25.0,10806.45,10701.29,16.62,0.0,0.0,success,
ic9LAfKoFTA-00:07:31.783-00:07:40.709,/work3/s235253/openaslcropped/ic9LAfKoFTA-00:07:31.783-00:07:40.709.mp4,0,,,,8.6,25.0,10682.69,10573.8,16.16,0.0,0.0,success,
BLVDbsj7Xo4-00:11:17.009-00:11:29.020,/work3/s235253/openaslcropped/BLVDbsj7Xo4-00:11:17.009-00:11:29.020.mp4,0,,,,11.52,25.0,14378.42,14238.97,20.01,0.0,0.0,success,
FND2JfzngVY-00:07:30.370-00:07:34.279,/work3/s235253/openaslcropped/FND2JfzngVY-00:07:30.370-00:07:34.279.mp4,1,M500x500S36d00479x467S1dc04467x489S1dc0c519x489S26504519x489,slip,slip,4.72,25.0,6702.58,5815.61,10.38,808.99,15.2,success,
DxIpPTZM-tw-00:06:16.329-00:06:19.339,/work3/s235253/openaslcropped/DxIpPTZM-tw-00:06:16.329-00:06:19.339.mp4,1,M500x500S30000482x483S1dc00489x472S20500519x473S26504519x489,daybeforeyesterday,daybeforeyesterday,3.64,25.0,5384.41,4542.61,9.58,775.17,19.66,success,
Exjh4uwEBhM-00:02:50.000-00:02:52.997,/work3/s235253/openaslcropped/Exjh4uwEBhM-00:02:50.000-00:02:52.997.mp4,1,M500x500S36a00482x477S18000511x512S18000510x512S18000510x512,Feb0uary,Feb0uary,3.6,25.0,5278.32,4401.16,9.58,801.79,21.93,success,
EKX7-U56t84-00:00:39.039-00:00:48.500,/work3/s235253/openaslcropped/EKX7-U56t84-00:00:39.039-00:00:48.500.mp4,3,M500x500S36d00479x467S15d31516x467S20600489x467|M500x500S33b00482x483S16d30520x497S16d30520x497S16d38463x498|M500x500S30000482x483S30004482x483S20500520x474S20500470x485S20500518x485S26504518x509,Friend|drink|Parents,Friend drink Parents,11.36,25.0,15437.88,14164.8,20.67,1096.7,40.83,success,
yYYYXAAbH7A-00:04:50.372-00:04:52.625,/work3/s235253/openaslcropped/yYYYXAAbH7A-00:04:50.372-00:04:52.625.mp4,3,M500x500S33100482x483S14c00489x488S20330489x489S20500489x489|M500x500S33100482x483S22104467x489S22104467x489|M500x500S36d00479x473S37601477x474S20331477x474S22a04509x497,buffalo|nose|embrace,buffalo nose embrace,2.2,25.0,3644.67,2735.72,7.28,836.79,43.15,success,
