video_id,translation,num_frames,error,frame_extraction_time,spatial_feature_time,motion_feature_time,inference_time,total_time
dATJBSktK3w-00:09:34.840-00:09:42.940,e luftbeein ständig aufwachsen von küste e hat und e blüt mit den blen diese europäischen échanges.,243,,0.047,13.334,27.129,3.171,43.842
0AQHLPt8NDk-00:12:31.917-00:12:36.654,es gibt kaum nebelfelder in europa es gibt es kaum werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte ,142,,0.028,8.015,14.11,4.067,26.401
hL_kvMHjvag-00:04:03.840-00:04:11.039,et l’année dernière es débuted im südoste europas bei wärmere onset während die klimatklima zu dreißt.,216,,0.04,11.047,22.326,3.173,36.746
8y54C5UiktI-00:02:32.360-00:02:33.080,es widnet sich richtung südwest.,22,,0.011,1.242,1.021,1.258,3.679
Exjh4uwEBhM-00:03:03.759-00:03:06.340,es tauchen auf den wegs für unwetterwarnungen des deutschen wetterdienstes.,78,,0.019,3.9,7.138,1.96,13.173
DOJ2vhDD7Gg-00:00:56.759-00:01:05.519,et clima aber et blieben in limbo et et edddddddddddddddddddddddddddddddddddddd,263,,0.047,13.418,26.853,3.995,44.485
81CrZCgo5ck-00:07:02.120-00:07:13.360,es war ein bisschen schwierig immer morgens zu find es gibt so viele nebelfelder es gibt so viele blaue nebelfelder es gibt so viele blaue nebelfelder es gibt so viele ,270,,0.047,13.669,27.539,4.001,45.412
FmuUP-ysNRY-00:08:39.152-00:08:51.063,e änder sich in england e änder sich in den nächsten tagen e ändert sich aber hardly nada. e änder sich in england drücken drücken drücken drücken drücken,357,,0.079,18.037,36.738,4.009,59.036
1nJ_iACyuR8-00:05:53.199-00:05:56.240,es fängt ihnen an an zu stürmischen blüten in frankfurt frankfurt zu kunden.,92,,0.02,4.919,8.429,2.507,16.033
B7ovyGxt_xk-00:08:12.439-00:08:16.399,es blästen diesen jahren mit starken bis stürmischen böen.,95,,0.022,4.489,8.328,2.466,15.468
D9HR4q0vbwE-00:11:12.379-00:11:21.179,e widened e widened e widened e widened e widened e widened e widened e widened e widened e widened e widened e widened e ,211,,0.04,10.358,20.619,4.002,35.19
1opYrIh0eGc-00:01:42.168-00:01:43.507,in den südwesten strömt e luft aus unterschiedlichen richtungen.,41,,0.012,1.877,3.605,1.879,7.525
ziFmcT4dE8I-00:00:18.518-00:00:20.103,in den südwesten strömt luft aus unterschiedlichen richtungen.,39,,0.011,2.063,2.549,1.903,6.677
8jjWexiKjCQ-00:07:46.083-00:07:58.333,es geht weiter das es entspannungs gibt immer mehr es entspannungs gibt immer mehr es gibt es an dieser linie e blüchtt sie es blau hat es blau and das blau,294,,0.05,15.54,30.189,4.042,49.981
5V9VcrKqap0-00:03:25.667-00:03:57.792,widhet wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid ,963,,0.156,48.979,102.162,4.049,155.519
FqVslwH0lNU-00:04:25.199-00:04:35.819,es gibt diesen wahrscheinlichen heit wenn es sich auf jeden fall mit sprühren oder neblig gefühlt.,319,,0.057,15.643,32.781,3.997,52.649
6cF1wysTBio-00:06:08.567-00:06:28.321,linte linte quelle mon inteinteinte inteinteinteinte moninteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinteinte,593,,0.094,30.987,65.271,4.026,100.549
j2iRHiIYtTg-00:00:39.872-00:00:43.710,es gibt viele verschiedene linieen linieen die linieen abseits von kühle linie linie d e linie d e linie d e linie d e linie d e linie d e,116,,0.024,6.242,11.179,4.011,21.614
045-gE1O_hQ-00:14:55.394-00:14:58.188,nebel punktet es an den straßen auf den straßen auf den straßen.,84,,0.019,4.344,7.691,2.5,14.711
3TEQLFpSk2I-00:02:10.099-00:02:16.979,"if you want to get more information about this topic, you can visit our website or blog. alternatively, you can subscribe to our newsletter or monthly newsletter.",207,,0.039,10.421,20.072,2.425,33.127
BLVDbsj7Xo4-00:02:26.562-00:02:30.817,in den nächsten tagen wird es eher wechselhaftes wetter mit sicherheit drin.,103,,0.021,6.126,9.524,2.811,18.64
6fjvNHU3utk-00:02:14.867-00:02:25.512,"ludwig holstein, holstein, brandenburg, franken, holstein, holstein, holstein, holstein, holstein, holstein, holstein, holstein, holstein, holstein, holstein",639,,0.102,45.298,80.177,4.039,129.793
8jjWexiKjCQ-00:00:51.000-00:01:05.500,es ändert sich periodically es entspannungs es entspannungs es entspannungs es entspannungs es entspannungs es entspannungs es entspannungs es entspannung,348,,0.061,20.929,37.481,4.008,62.656
5V9VcrKqap0-00:06:44.791-00:06:52.333,e kühlt sich langsam auf den nördste schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte,227,,0.043,13.647,24.816,4.042,42.702
7MO4gEUj6v0-00:07:00.439-00:07:24.040,es bläst ein stabiler polar wind vor dem sturm an der ostsee in dieser südostwind richtung ostsee im osten sturmböen wind bläst weiterhin dieses wind im südwest,567,,0.092,31.442,64.028,4.022,99.754
zl5Q-PahKrQ-00:08:04.480-00:08:06.439,es gibt es überall e wartet die luft von südost bis ost.,59,,0.016,3.389,5.646,2.111,11.315
cZJt9T7ZJJ0-00:03:22.468-00:03:27.039,örtlich bildet sich nebel hier und da lücken in den nebelfelder.,110,,0.023,5.555,11.132,1.933,18.814
2Wsw0KI-yQg-00:15:01.666-00:15:12.666,et ändert sich periodically e pacific ocean ostsee ostsee ostsee e e bläst ungewöhnlich mit turbulence turbulence e ostsee ostsee ostssee ostssee ost,264,,0.047,14.66,28.704,4.001,47.57
zj71SOX9oCo-00:20:06.375-00:20:14.750,drüben von sylt in fen großacen poland e europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. ,201,,0.037,10.53,22.42,4.004,37.161
edY8MnMxLvQ-00:01:35.194-00:01:48.775,und diese luft was so eben so wechselhaft that es ändert sich ständig während sich diese ungewöhnlichen wetterlage umsetzt.,408,,0.068,21.958,44.505,3.831,70.524
FmuUP-ysNRY-00:04:35.040-00:04:51.757,es gibt diesen expositionen bei diesen hohen temperaturunterschieden bei den nördlichen ostsüdlichen ostsüdostwinden es gibt diesen expositionen bei den hohen nördlichen ostsüd,502,,0.082,26.994,53.043,4.057,84.349
C-lM9br1t-c-00:11:32.419-00:11:45.639,"et hat eine stabile luftmassenlage obwohl diese luftmassen sich heute noch über deutschland ausbreitet mit starken böen aus polar richtung osteuropa, europa, südosteuropa europa europa europa ",397,,0.067,20.344,40.325,4.01,64.919
4CZCJPhojUc-00:06:34.935-00:06:53.204,et bewegungs richtung osten richtung ostseeküste wind richtung ostseeküste wind richtung südostwind dreht sich diese rot richtung ostseeküste wind direction richtung südostwind.,439,,0.073,23.312,46.52,4.084,74.166
FbZrrTY0h2k-00:02:34.900-00:02:48.840,"während diese jahreszeit im laufe des langen gestreiften jahres, es widened es horizonts es strömt in den nächsten tagen ungewöhnlich warme luft in die wett",418,,0.071,21.272,42.864,4.018,68.38
FShqWVOQ3w0-00:01:37.519-00:01:42.319,es widhet widhe widhe widhe widhe widhe widhe widhe widhe widhe widhe widhe widhe widhe widhe widhe widhe widhe widhe wid,144,,0.034,7.03,15.29,4.033,26.559
B57Q2xr4Zqs-00:04:20.439-00:04:27.240,et et dran dran dran dran dran dran dran dran dran dran dran dran dran dran dran dran dran dran dran,204,,0.037,10.749,21.808,3.993,36.742
2Wsw0KI-yQg-00:17:37.290-00:17:55.000,a disproportionately large swath of ice and wand flüt in osteuropa drewening ur weterris geworden während a dreißien tief druck ebührt ur wet,426,,0.072,22.8,44.458,4.079,71.584
81CrZCgo5ck-00:03:14.479-00:03:25.840,es hat eine stabile wetterlage so die bläst eine stabile wetterlage so die bläst ständig auf türmischen türmischen üste richtung ostsee und südostwind.,273,,0.049,14.629,29.362,4.085,48.283
0fsBkodUEk0-00:09:13.802-00:09:26.649,es widikt sich vor allem im osten und südosten osten widikt es sich vor allem in südosthamen holsteins widikt es widikt e,309,,0.054,16.59,35.944,4.003,56.768
3zBcV4VQ2lg-00:07:30.139-00:07:31.680,südfriesland bis schottland schottland schottland schottland schottland schottland schottland schott,47,,0.017,2.603,3.644,4.061,10.48
fQLaFTniURg-00:00:36.140-00:00:48.039,es gibt so viele spectacular naturbilder es gibt so viele linie nung nung nung nung nung nung num num num num num num num num num num num num num num ,357,,0.061,19.211,38.926,4.012,62.381
FShqWVOQ3w0-00:01:30.319-00:01:35.040,es widened widen widened widen widened widen widen widen widen widen widen a widen widen widen a widen widen widen widen wid,142,,0.036,7.73,13.537,4.081,25.547
j2iRHiIYtTg-00:00:43.710-00:00:58.524,edificult so ungemütlich ungemütliche ungemütliche ungemütliche ungemütliche ungemütliche ungemütliche ungemütliche ungemütliche ung,444,,0.071,26.284,49.507,4.022,80.055
CUIp1T0qhWs-00:18:02.873-00:18:08.545,in südland widländt ein weg stehende échange of lucht.,136,,0.028,7.624,13.597,2.188,23.601
g6dL_64oZ3Y-00:08:37.440-00:08:40.080,e e löst sich langsam auf diese linie e löst sich aus.,80,,0.017,3.943,8.583,1.428,14.124
8kr8G6TzCbM-00:08:25.170-00:08:26.860,es gibt ein paar wasserflüsse auf den straßen auf den straßen.,51,,0.015,2.463,4.354,1.946,8.932
fQLaFTniURg-00:08:18.560-00:08:41.600,es gibt überall es  gibt überall es blaue wald blaue wald grüne wald yokohama yokohama yokohama yokohama yokohama yokohama y,691,,0.108,35.924,73.95,4.083,114.244
FV4HBtRL89c-00:00:32.716-00:00:40.164,e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e ,179,,0.037,10.187,19.127,4.047,33.561
2Wsw0KI-yQg-00:18:05.540-00:18:09.375,e  e  k                          ,93,,0.02,5.186,8.483,4.088,17.943
C-lM9br1t-c-00:06:59.500-00:07:07.519,es gibt so viele nebelfelder es gibt so viele nebelfelder es gibt so viele nebelfelder es gibt tellement viele nebelfelder es gibt so viele nebelfelder e,241,,0.043,12.464,26.311,3.999,42.99
fTpH5m4OTw4-00:11:29.230-00:11:32.982,a wechsel of zeit. e strömt énergie en glas de océan. actuels actuels programm driqué de nmea.,90,,0.021,4.873,8.804,2.882,16.736
DGinIoH2fiE-00:01:43.239-00:01:54.840,a rückseite rückde la vista e widened e wid e wid e wid e wid e wid e wid e wid e wid e wid e wid e wid e ,348,,0.06,18.132,37.516,4.004,59.888
AgraECvNR1A-00:02:37.719-00:02:49.199,es gibt viele nooks in den kanalen kanalen kanalen kanalen kanalkanalkanalkanalkanalkanalkanalkanalkanalkanalkanalkanalkanalkanalkanalkanalkanalkanal,345,,0.071,17.879,37.155,4.002,59.269
FbZrrTY0h2k-00:06:01.839-00:06:03.579,e qualit e temperatur.,53,,0.016,2.834,4.522,1.739,9.265
fTpH5m4OTw4-00:02:47.917-00:03:00.680,und das dreht sich auf jeden fall über deutschland das heißt es dreht sich vor allem über osteuropa und nordeuropa es breitet sich aus und dreht sich so um über osteuropa vor allem über südosteuropa.,307,,0.053,16.742,33.47,3.996,54.437
hHxhQ-5ms18-00:07:44.079-00:07:53.750,es ändert sich zunehmend in den nächsten tagen während es global éclairage auf den horizonten zunehmend widigt.,290,,0.052,15.339,31.631,2.371,49.562
zl5Q-PahKrQ-00:07:43.720-00:07:48.060,es widt sich auf es öffnet ein programmable programmable programmable programmable programmable programmable programmable programmable programmable programmable programmable programmable programmable programmable programmable programmable ,131,,0.026,6.917,13.658,4.008,24.775
ALW91e6WPTU-00:04:33.540-00:04:37.476,ungemütliches programmable programmable programmable programmable programmable programmable programmable rotary encoder programmable rotary rotary encoded programmable rotary encoded programmable rotary encoded programmable rotary encoded ,95,,0.024,5.274,9.198,4.016,18.672
Ct-0LgiwtBs-00:04:31.819-00:04:35.040,es ändert sich vor allem in schottland aber es ändert sich vor allem in schottland.,97,,0.02,5.549,10.114,2.441,18.29
3poB5VELd34-00:09:14.899-00:09:16.379,e e europa hat noch den präsion.,45,,0.014,2.257,3.659,2.18,8.267
zj71SOX9oCo-00:21:41.625-00:21:45.708,a luftdruck ranger über eura. während e olivienne europascopia europasscopia ausbührt.,98,,0.021,5.311,9.703,3.085,18.293
8Pgz-GaUC6M-00:21:07.891-00:21:11.394,eagle überquer a luftmassen über europa.,84,,0.02,4.47,7.892,1.629,14.164
Exjh4uwEBhM-00:04:27.600-00:04:35.439,kühle luft flüt von england über europa bis europa bis ingland. e тру как нае.,236,,0.041,12.76,23.848,3.236,40.045
8jjWexiKjCQ-00:03:34.165-00:03:42.165,es geht weiter es blühen über europa es blühen über europa es blühen über europa es blühen über europa es blühen über europa es,192,,0.034,10.56,20.859,4.002,35.627
0HzztPiFelY-00:08:08.487-00:08:15.577,es wechselhaftes wetter mit blästigen turbulences und turbulences die sorgt für turbulence im wechselhaftes wetter.,170,,0.031,8.95,18.533,2.932,30.608
8jjWexiKjCQ-00:15:06.082-00:15:14.916,und diese entwicklung ebbt sich jetzt auch in den jahren vergangenen schritte in schritte schritte in den schritte schritte schritte in den schritte schritte schritte in den schritte schritte.,213,,0.037,11.662,22.711,4.043,38.625
ic9LAfKoFTA-00:03:53.233-00:04:16.172,während diese wechselhafte wetterlage mit starken bis stürmischen böen präpariert sich in dieser jahreszeit mit starken bis stürmischen böen während diese jahreszeit der jahr zuvor mit ,550,,0.091,30.267,58.962,4.026,93.517
1cT9kp1pI8A-00:16:56.849-00:16:58.558,es entspannungs auf den straßen.,41,,0.012,1.998,3.396,0.99,6.55
63hltb-VK6Y-00:06:37.396-00:06:53.680,a blühem rung rung den rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung rung ,391,,0.064,19.631,40.423,4.052,64.345
dffsnvj482I-00:07:52.800-00:08:05.759,es geht unberührt miteinander ohne unbestätigung maßnahmen unwetterwarnungen es gibt überall es unwetterwarnungen es gibt überall es unwetterwarnungen es gibt überall es unwett,389,,0.071,20.393,40.037,4.049,64.721
5eWlGWCPPKE-00:07:13.083-00:07:24.665,"advoca, elia, elia, lovia, elia, lovia, elia, lovia, elia, lovia, elia, ",278,,0.049,14.687,29.376,4.026,48.304
eyuQSdSbbp8-00:02:45.532-00:02:57.843,und diese entwicklung es entspannungs gibt immer an diesem trieben starken wind an diesem östlichen mittelmeer in den nächsten stunden aber diese entwicklung fördert auch noch weiterhin lokale fluss im südwestwind.,296,,0.05,15.046,32.694,4.0,51.962
FSTcHQ4yBbw-00:00:03.842-00:00:09.759,eax is eax in europa. eax is europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa.,143,,0.042,7.703,13.946,4.06,25.909
jEMv5qYrQQU-00:07:42.394-00:07:57.177,drüben änder sich vor allem in der mitte wobei dieser strom von blüten rhein und stürmischen blühem ausbläst drüben im laufe der jahre.,444,,0.075,25.085,50.96,4.05,80.343
yH_kzYMc0dE-00:01:30.760-00:01:39.719,es geht los in den nächsten tagen los rungs rungs rungs rungs rungs rungs rungs rungs rungs rungs rungs rungs rungs rungs rungs rungs rungs,269,,0.047,18.643,29.263,4.022,52.138
Ct-0LgiwtBs-00:04:50.579-00:04:53.000,die folge diese temperaturunterschiede beim wetter ist abhängig von wasser.,73,,0.02,4.349,7.685,1.74,13.967
cfrSyaoWMl0-00:06:09.920-00:06:24.079,jahresrück f ließt sich aber ungemütlich um linie um oster schritte in schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte schritte ,425,,0.071,23.079,48.013,4.004,75.326
0JWnUGQrtIs-00:04:45.579-00:05:04.600,in den nächsten tagen will diese ungemütliche ungemütliche ungemütliche ungemütliche ungemütliche ungemütliche ungemütliche ungemütliche ungemütliche ,571,,0.098,32.886,64.421,4.021,101.599
fQLaFTniURg-00:06:26.600-00:06:33.420,es gibt es viele linieschiede linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie linie ,205,,0.038,11.277,20.996,3.989,36.463
8y54C5UiktI-00:04:32.019-00:04:32.740,es widnet sich richtung südwest.,22,,0.013,1.228,0.941,1.111,3.44
zViz5q_jppE-00:06:20.012-00:06:25.619,ungemütliches ungemütliches ungemütliches ungemütliches wertes wertes wertes wertes wertes wertes wertes wertes wertes wertes.,337,,0.056,18.455,36.196,4.008,58.892
dATJBSktK3w-00:11:58.279-00:12:00.820,es wird auf jeden fall sonniger.,77,,0.023,4.075,6.86,1.493,12.604
FSTcHQ4yBbw-00:02:31.781-00:02:32.120,,,Calculated padded input size per channel: (3). Kernel size: (5). Kernel size can't be greater than actual input size,,,,,
0QgDWB3M47g-00:08:57.919-00:09:09.659,es war angeweigt es war los wetterdienst e wetterdienst war actuell programmiert für den dienstag e hat seinen eigens dienstag e hat seinen dienstag ,352,,0.058,17.812,37.201,4.002,59.23
1c1aGRdDYB8-00:10:14.620-00:10:30.828,xtrocopicopicopicopicopicopacopicopicopicopicopicopicopicopicopicopicopicopicopicopicopicopicopicopicopicopicopicopicopi,486,,0.081,25.022,52.669,4.013,81.957
D9HR4q0vbwE-00:24:20.750-00:24:24.253,es gibt tellement verschiedene luftdruckgebiete e ebbt es wahrscheinlich gibt es turbulence im südwesten aber auch im südosten europas.,84,,0.02,4.427,8.202,3.515,16.32
cfrSyaoWMl0-00:07:00.560-00:07:10.639,ea und ea und ea und ea und ea und ea und ea und ea und ea und ea und ea und ea und ea und ea und ea und ea,303,,0.054,16.566,33.119,4.046,53.955
iFAIfRLaB64-00:05:16.399-00:05:23.000,e präprogrammed programm läuft e programm läuft e programm läuft e programm läuft e steuer läuft e stufe e stufe e stufe e stufe d e stufe d e stufe,159,,0.045,8.333,16.633,4.139,29.313
4ZWZaCaywiE-00:08:42.659-00:08:50.559,es ändert sich vorübergehend wenn eikonste kalte luft mit corresponding kaltluft injected sich in europa.,237,,0.043,12.587,25.614,3.619,42.038
